trip_id,avg_speed,max_speed,braking_events,acceleration_events,night_driving,phone_usage,trip_duration,risk_score,label
TRIP_855,72.04605097587826,119.23887970772802,3,2,0,0,33.79794398180286,31.83086215727289,0
TRIP_856,48.15104447500629,100.22501062467713,3,2,1,0,37.895331990769144,42.60555791659492,0
TRIP_857,45.011733122749256,87.61445721507593,3,9,0,0,19.537623099208272,29.469879381127985,0
TRIP_858,60.65698667663685,97.86776934684502,2,4,1,0,26.526927586896328,42.08172652152113,0
TRIP_859,48.37332346862834,59.475295342033604,3,3,1,1,25.729518891409132,49.216732298229694,0
TRIP_860,62.59518181306613,103.17305622961342,2,9,0,0,47.67920456910272,31.59401249546965,0
TRIP_861,57.435076250215594,74.41256983635857,6,2,0,0,21.71056148000166,25.86945996363524,0
TRIP_862,36.81107062003322,67.94659428312931,4,3,0,0,8.663482133629195,22.43257650736207,0
TRIP_863,73.57006241596073,64.55281627564219,2,3,0,0,5.49358155640769,19.011736950142712,0
TRIP_864,76.55053207714626,117.2537674997985,1,2,0,0,12.944297979864242,28.723059444399663,0
TRIP_865,47.646535714187365,82.41473212614423,4,2,1,0,55.42307304272167,39.981051583587615,0
TRIP_866,50.34758128076819,125.67455419832999,4,6,1,0,35.24309899226078,52.26101204407333,1
TRIP_867,58.43038468869886,84.28397073895404,2,1,0,0,42.51873630210804,22.063104608656452,0
TRIP_868,59.0134814798443,60.852840848141064,6,10,0,0,43.04731590681994,28.189520188475797,0
TRIP_869,62.902531272073965,72.66951120102682,3,4,0,0,35.8427587758848,22.815446933561518,0
TRIP_870,79.1224544651962,119.71623240013878,0,4,0,0,33.87828055023038,29.27027386669751,0
TRIP_871,52.87663327007141,91.88203644126665,3,4,0,1,50.66789644727211,42.08489698694814,0
TRIP_872,45.42043306553855,84.03425407018798,1,1,1,0,37.189938714689596,35.674278682263996,0
TRIP_873,38.448169263825676,98.20036451705576,2,6,0,0,55.986462188951215,28.488969892679062,0
TRIP_874,46.22883952069697,105.0356547233509,3,3,0,0,44.31244917934799,29.34125660518909,0
TRIP_875,54.60247632551444,117.34797631804922,2,2,1,1,25.73305589778458,60.0773280706776,1
TRIP_876,76.53469436221346,123.96998459785853,3,2,0,0,27.542989641950957,32.88221879952411,0
TRIP_877,48.78866441156595,87.80462708421828,3,2,1,0,24.088027903185807,39.84547268538184,0
TRIP_878,57.68545541966678,68.47904627835923,2,6,0,0,53.26322032926073,21.884232506302055,0
TRIP_879,54.80292524712698,86.73069677753448,5,10,0,0,28.92423570581671,32.60682150611877,0
TRIP_880,69.260719281377,100.20561013165772,1,3,1,0,23.02290804800551,40.60124669592394,0
TRIP_881,85.32318911048347,75.72482147578778,3,4,0,0,39.796670616902304,23.494404772397285,0
TRIP_882,48.62957472495615,75.85698170209915,3,3,1,0,33.542493404412454,37.85710704491092,0
TRIP_883,49.126726689781336,101.87575763099771,3,4,1,0,39.41852768862746,44.305723917999494,0
TRIP_884,67.52993052482887,94.02695296859098,4,2,0,0,63.34720855840765,27.561545104131323,0
TRIP_885,63.182697875515736,95.65593990823173,4,9,0,1,48.6960620889329,47.59020886849594,0
TRIP_886,77.16048790883241,79.83009330599862,1,6,0,0,35.4051583145286,23.073354067999695,0
TRIP_887,62.00713822391157,90.39198571588466,4,3,1,0,13.873649236909873,42.4204412701966,0
TRIP_888,50.688494910555285,76.51533711463391,2,4,0,0,27.500562541870465,22.33674158102976,0
TRIP_889,62.08785796830771,112.80396822249574,1,2,0,0,45.665691538179544,27.734215160554605,0
TRIP_890,68.3044429669949,115.70498669447505,3,3,0,0,17.434384405072755,31.7122192654389,0
TRIP_891,64.84578617436837,58.07624275523813,4,5,0,0,67.1145544449553,21.572498390052917,0
TRIP_892,61.08728837328757,76.4097827961518,0,2,1,0,35.21624843953323,33.31328506581151,0
TRIP_893,67.80009627506985,65.06941489819842,4,4,1,0,35.73272589814227,37.45986997737742,0
TRIP_894,69.03154708534808,81.99952131186204,3,2,1,0,25.00032210563033,38.555449180413795,0
TRIP_895,71.58590789245032,93.33124060419279,4,5,0,0,42.451066351635774,29.406942356487285,0
TRIP_896,62.784518651075715,66.0070956060294,0,3,1,0,17.62997290216652,31.66824346800653,0
TRIP_897,52.994583036197746,76.56280373749374,2,4,0,0,67.47338883652186,22.347289719443054,0
TRIP_898,56.76056423719987,74.92085255837003,6,5,0,0,54.76026956978017,27.982411679637785,0
TRIP_899,69.47810759810028,99.14534658797888,4,1,0,0,49.76444667795569,28.032299241773085,0
TRIP_900,45.19677194815317,96.386886740725,4,3,1,0,14.143564913152858,43.752641497938896,0
TRIP_901,59.424079706474814,80.56524893325494,2,3,1,0,38.08119905686626,37.5700553185011,0
TRIP_902,50.27993425207167,98.53641744278796,1,2,1,1,53.13629597021007,54.56364832061955,1
TRIP_903,55.34493787521781,84.06639830825469,2,5,1,0,43.89658099036609,39.681421846278816,0
TRIP_904,70.34142235128758,89.56689779347893,3,2,1,0,19.968363430493376,40.23708839855088,0
TRIP_905,57.29318881623884,128.46904180597073,2,6,0,0,25.24859367037017,35.21534262354905,0
TRIP_906,55.55723857787378,121.80922103580696,4,2,1,0,28.220957929910142,48.735382452401545,0
TRIP_907,38.68172630824097,69.00837526144805,3,3,0,0,25.94843248267089,21.335194502544013,0
TRIP_908,63.95504279232665,111.5946483575835,3,6,0,0,57.93168253565461,32.79881074612967,0
TRIP_909,62.7458101736929,111.22793108983184,1,6,0,0,6.184802917651158,30.050651353295965,0
TRIP_910,80.95905667966552,72.03473422494764,3,2,0,0,44.83878709488255,21.341052049988367,0
TRIP_911,51.30666118056399,111.37555287509721,4,3,0,0,15.615449376073233,32.083456194466045,0
TRIP_912,57.62980393196727,125.75863836825106,3,3,0,0,20.581227688233984,33.94636408183357,0
TRIP_913,57.992604204529066,72.54910387511173,2,6,0,0,5.0,22.78868975002483,0
TRIP_914,73.9294393571617,76.64994357971473,2,0,1,0,26.76418353261701,34.69998746215883,0
TRIP_915,53.85645361135658,115.35322933687004,4,1,1,0,57.6609747730882,46.6340509637489,0
TRIP_916,58.34825830924407,100.42990621651296,1,7,0,0,38.97236363697167,28.317756937002887,0
TRIP_917,62.29475811659847,106.02952550479047,4,6,0,0,17.024576795013544,32.89545011217566,0
TRIP_918,57.2393094778763,101.81178432800994,1,2,0,1,50.25721511568969,40.29150762844665,0
TRIP_919,49.64279662539366,102.81391841856288,2,7,0,0,53.46956395353028,30.18087075968064,0
TRIP_920,57.32907991477969,68.47055743377834,1,2,0,0,36.56069721558628,17.88234609639519,0
TRIP_921,67.88358099831726,115.94635413242897,1,7,1,0,65.52123737228885,46.7658564738731,0
TRIP_922,42.681816407067274,118.39179984855548,2,4,0,0,47.32346186936921,31.642622188567888,0
TRIP_923,56.595636089762515,90.41218511863944,4,2,0,0,45.23978760938882,26.758263359697654,0
TRIP_924,46.59855022072992,94.13046100372276,3,6,0,0,22.94931939250565,28.9178802230495,0
TRIP_925,69.34055954709811,64.37784994888555,4,3,0,0,44.41097728432011,21.63952221086346,0
TRIP_926,36.721757142594704,105.2850951203567,2,4,0,0,38.2518691640674,28.730021137857047,0
TRIP_927,48.29293783274094,106.44114883428288,3,1,0,1,42.7974350400654,43.320255296507305,0
TRIP_928,59.52654250077425,93.75617966001379,5,3,1,0,24.73121571288004,44.50137325778084,0
TRIP_929,73.78628835081209,117.48706719741006,5,4,0,0,36.9214832653848,35.441570488313346,0
TRIP_930,54.210996867124145,88.31845538040119,3,3,0,0,22.74707749677563,25.62632341786693,0
TRIP_931,48.337605679681616,106.29211851787201,4,2,0,0,5.0,30.287137448416,0
TRIP_932,77.57388483328708,74.6067132261577,4,5,0,0,49.97456852867575,25.24593627247949,0
TRIP_933,37.623833195005076,94.52895698251524,3,1,0,0,12.46416527465724,25.673101551670058,0
TRIP_934,28.614328520559017,91.51291484194329,2,2,0,0,36.60779697173624,24.33620329820962,0
TRIP_935,60.28017340063999,99.50615844081884,3,1,0,1,39.9950319417356,41.77914632018196,0
TRIP_936,48.97534930776867,87.60946142333283,3,6,0,0,39.89844523794582,27.46876920518508,0
TRIP_937,42.74520619443144,92.37054808656664,5,1,0,0,30.753813896026248,27.86012179701481,0
TRIP_938,63.50027736759224,111.52094342883012,3,2,0,0,39.0681721291996,30.115765206406692,0
TRIP_939,57.925608565254386,86.26471525523564,2,6,0,0,42.06450604677743,25.83660339005237,0
TRIP_940,48.23105643115926,62.868457985226414,4,3,0,0,46.02447223627977,21.30410177449476,0
TRIP_941,39.63634721594927,129.9916780841084,4,2,0,0,61.00162009076394,35.55370624091298,0
TRIP_942,65.46948793936174,122.62908157380973,1,3,0,0,38.51291227247308,30.5842403497355,0
TRIP_943,62.80241413550393,69.15474609788762,5,2,0,0,35.960732675265525,23.36772135508614,0
TRIP_944,53.809889634647405,108.79415610490389,2,8,0,0,21.39906551974859,32.17647913442308,0
TRIP_945,77.159643952572,84.94050458897314,1,13,0,0,41.539194858490056,28.875667686438476,0
TRIP_946,42.158982804086165,100.26974430662119,2,3,0,0,45.010746547108525,26.948832068138046,0
TRIP_947,36.693697948903136,100.88448258026988,5,6,0,0,32.11545223577559,33.08544057339331,0
TRIP_948,46.69710316142507,90.31184399367356,4,0,1,0,43.169187562760555,40.40263199859413,0
TRIP_949,54.452967803734026,79.32468668827207,5,4,0,0,30.612257096759873,26.96104148628268,0
TRIP_950,57.9200733918723,81.18917895367481,4,3,1,0,45.06488978133386,40.375373100816624,0
TRIP_951,52.10516730572404,76.67616169037515,1,1,1,0,48.68903471044615,34.039147042305586,0
TRIP_952,59.22466475817156,78.36355583539111,2,3,1,0,48.47941800095728,37.08079018564246,0
TRIP_953,39.981526909714674,93.65643419901289,1,3,1,0,36.76766489211951,39.14587426644731,0
TRIP_954,72.3251752488791,80.68480021778497,4,6,0,0,19.40047772574423,27.26328893728555,0
TRIP_955,54.01418585928917,108.64104131425239,2,6,0,0,25.821304210372688,30.809120292056093,0
TRIP_956,68.40754997905753,124.74492310671855,2,3,0,0,43.927359858270925,32.3877606903819,0
TRIP_957,59.11270415653245,83.39893517259914,3,4,0,0,71.73218458610341,25.1997633716887,0
TRIP_958,60.48103862984541,99.78809001070753,4,7,1,0,29.889188427018773,47.175131113490565,0
TRIP_959,61.837207362786444,104.99370220605867,2,3,0,0,41.8375651758221,27.998600490235265,0
TRIP_960,60.37250272020778,104.4400454183855,3,6,0,0,26.65921163780895,31.20889898186344,0
TRIP_961,62.71267311841053,96.51910535832175,4,4,0,0,20.390494336263487,29.448690079627056,0
TRIP_962,70.94983036158918,109.85364836719445,2,5,0,0,24.85526204633956,30.411921859376545,0
TRIP_963,57.35825403641764,104.64497905361314,3,2,0,1,5.0,43.587773123025144,0
TRIP_964,63.508045091062144,70.24675155345405,2,6,0,0,55.30152594361626,22.277055900767568,0
TRIP_965,53.92317166855328,112.38312128778546,5,6,0,0,5.0,35.64069361950788,0
TRIP_966,72.28140658539368,112.74581674533485,7,2,0,0,31.042576543990506,35.72129261007441,0
TRIP_967,46.88329237528876,79.73427791642837,4,2,1,0,17.328081569749184,39.385395092539646,0
TRIP_968,76.61128519492979,95.75875670895203,2,2,1,0,21.73429676956693,40.279723713100445,0
TRIP_969,54.51810459226788,108.66657985622139,0,4,0,0,55.647839896080015,26.81479552360475,0
TRIP_970,37.830698774583425,90.81372360841277,3,5,1,0,38.01600485047088,42.51416080186951,0
TRIP_971,56.53725297892947,116.45956095532023,3,3,0,0,20.519057612274494,31.879902434515607,0
TRIP_972,46.82738011030143,142.2774498923872,2,1,0,0,26.157243012552335,34.95054442053049,0
TRIP_973,65.08772258786469,79.28027934730035,1,6,0,0,23.517781693368715,22.95117318828897,0
TRIP_974,47.16851224837131,67.3791079369245,7,2,0,0,34.34681491881679,25.639801763761,0
TRIP_975,49.64579880142264,101.07637191209751,4,7,0,0,37.59337527181539,32.46141598046612,0
TRIP_976,32.325511228653625,109.43125010252287,7,5,0,1,63.4336215984284,51.984722245005074,1
TRIP_977,49.57232416901108,90.38267252310462,4,3,0,0,6.255488510034397,27.41837167180103,0
TRIP_978,25.91344808045252,124.06521326642068,2,3,0,0,34.477815278630715,32.2367140592046,0
TRIP_979,35.99316611817132,68.22788400553503,2,4,0,0,30.266484611982168,20.495085334563342,0
TRIP_980,64.12497587373157,108.85837246063222,4,4,0,0,49.19822791575174,32.19074943569605,0
TRIP_981,64.42960190380998,82.88278358482214,2,3,0,0,40.322271772675904,23.085063018849368,0
TRIP_982,60.10549074141958,129.38755812414593,5,5,1,0,43.85543312172418,53.75279069425465,1
TRIP_983,43.396286282449445,134.85030706336238,4,3,0,0,40.17629279022624,37.30006823630275,0
TRIP_984,54.42746372629624,79.66686824433305,0,6,0,0,21.020133120746905,21.70374849874068,0
TRIP_985,54.95676953091318,84.0088572818284,0,5,0,0,53.168982447395194,22.001968284850758,0
TRIP_986,41.09962372968948,112.19175773959604,4,4,0,0,46.977573569235034,32.93150171991023,0
TRIP_987,73.04077962120581,87.2573870042097,2,2,0,0,48.73294687587114,23.390530445379937,0
TRIP_988,65.52834748690806,94.09177564135524,2,5,0,0,53.96075255760747,26.90928347585672,0
TRIP_989,52.34842991404403,95.5077684108482,5,5,0,0,41.2651265097794,31.223948535744046,0
TRIP_990,55.32263006793437,56.606536876046874,3,6,1,0,57.21488606176239,35.57923041689931,0
TRIP_991,57.50059369537063,94.72324507811526,4,3,0,1,40.66459357679962,43.38294335069228,0
TRIP_992,30.499181578908512,81.20544451871652,0,8,0,0,31.71412117963087,23.378987670825897,0
TRIP_993,52.033871409752834,85.13754355200456,2,6,1,0,34.900941342749526,40.586120789334345,0
TRIP_994,46.816189024026414,123.87264006937627,3,5,1,0,34.642343477958256,49.86058668208362,0
TRIP_995,42.980559881261016,69.86986211441487,3,4,0,0,27.209130168641856,22.193302692092196,0
TRIP_996,51.626796485368544,111.26410373495955,2,4,0,0,59.478332725553315,30.0586897188799,0
TRIP_997,76.57223832219427,89.42074139336383,3,9,1,0,39.44443048255501,44.87127586519196,0
TRIP_998,62.690114335204115,89.40479663008331,2,5,0,0,36.4210771374936,25.86773258446296,0
TRIP_999,48.14585212260644,110.80743792103422,2,8,0,0,40.824113823896504,32.62387509356316,0
TRIP_1000,61.8709933762739,101.8010258913778,4,3,0,0,79.6978177510572,29.955783531417296,0
TRIP_1001,71.79226523903202,106.41225994439063,4,5,0,0,18.02413717100511,32.31383554319792,0
TRIP_1002,66.09560419495322,114.36369321065722,1,2,1,0,22.324422324255863,43.080820713479376,0
TRIP_1003,55.71556443904209,88.37383233633355,4,5,0,0,14.291434738295056,28.305296074740795,0
TRIP_1004,47.23675866753311,82.75526530984499,1,3,0,0,31.511011423467707,21.723392291076664,0
TRIP_1005,63.37867976336308,73.29698946884403,5,5,1,0,38.68277664991041,41.28821988196534,0
TRIP_1006,59.721824625061,78.4917894004209,1,4,1,0,28.02016222488384,36.442619866760204,0
TRIP_1007,65.74231864033278,153.9818885061745,4,4,0,0,26.90409802772345,42.21819744581656,0
TRIP_1008,62.622061620183636,119.89359161473573,3,6,0,0,37.136072999421984,34.64302035883017,0
TRIP_1009,67.59463258383202,67.97851267583957,2,2,0,0,27.468382627554536,19.10633615018657,0
TRIP_1010,48.57717746127318,68.5508408651286,2,3,0,1,39.652637407742574,34.90018685891747,0
TRIP_1011,70.80872878761191,104.63732123436984,1,5,1,0,51.71351520113906,42.91940471874886,0
TRIP_1012,57.371195256308795,105.94529594755934,2,7,0,0,45.15545704701209,30.876732432790966,0
TRIP_1013,79.90313047150319,105.9776767063473,1,3,0,0,48.215200207478034,26.883928156966064,0
TRIP_1014,46.72974618292518,89.90088412892604,3,1,0,1,51.28877617260079,39.64464091753912,0
TRIP_1015,75.83156563798299,92.49091479994199,1,3,0,0,39.242422401780544,23.886869955542668,0
TRIP_1016,57.374929401551775,101.55759048318714,1,5,0,0,32.620384609353486,27.235020107374925,0
TRIP_1017,47.18298395662662,96.71786012586661,2,4,0,0,23.416203936752066,26.826191139081466,0
TRIP_1018,49.19336999134814,50.6139925450493,5,5,1,0,29.132327545464186,36.247553898899845,0
TRIP_1019,51.155832301668156,90.40400738849613,6,2,0,0,27.144717009846584,29.42311275299914,0
TRIP_1020,60.089991356823,77.97187131479373,2,2,1,0,45.97508489931367,36.327082514398604,0
TRIP_1021,61.27402585642599,98.50422837817024,3,5,0,0,40.201738318912945,29.223161861815605,0
TRIP_1022,48.11559995273705,154.70518005206821,5,4,0,0,45.45136794071452,43.712262233792934,0
TRIP_1023,54.707744892868206,102.34963330948608,5,3,0,0,17.594947158497728,31.411029624330244,0
TRIP_1024,80.70724430334236,88.72940627655204,0,10,0,0,56.476242263616186,26.384312505900454,0
TRIP_1025,75.73051804120854,113.43603003954505,3,5,0,0,28.595294427398564,32.54134000878779,0
TRIP_1026,60.235884036088386,104.65375774418425,3,4,0,0,18.49975036888006,29.923057276485395,0
TRIP_1027,55.456041738018406,103.40188980903683,1,4,1,0,28.41173352767281,41.97819773534152,0
TRIP_1028,56.44037592061913,107.13701186431342,1,6,1,0,72.25648988881262,44.14155819206965,0
TRIP_1029,62.362215672765004,136.13087129659084,0,4,0,0,29.184247002626485,32.91797139924241,0
TRIP_1030,42.72648921761913,72.38223129348168,3,1,0,0,30.123552927936117,20.75160695410704,0
TRIP_1031,51.91148155091986,104.47264153622909,2,2,1,0,32.118429790554856,42.21614256360646,0
TRIP_1032,34.97699111346893,76.47237740036923,1,3,0,0,32.77069424852817,20.32719497785983,0
TRIP_1033,59.79067747126335,106.11025292684496,6,7,1,0,23.277859012981185,51.24672287263222,1
TRIP_1034,62.76635127643289,76.62626977027811,0,4,1,0,37.148196248091956,34.694726615617355,0
TRIP_1035,49.201762452407515,86.65266372789831,1,3,0,1,51.133923622974955,37.58948082842185,0
TRIP_1036,73.88784115948039,89.09820171524187,3,9,0,0,39.714339732180605,29.799600381164858,0
TRIP_1037,40.290812043971904,114.51633438689419,2,5,0,0,18.332520516500217,31.44807430819871,0
TRIP_1038,37.42750143748216,113.36908887884827,2,3,0,0,29.834811425994374,29.859797528632953,0
TRIP_1039,57.693421822719664,70.08565247107231,6,3,0,0,26.727088998475555,25.57458943801607,0
TRIP_1040,67.56517963134586,96.09868221999697,3,3,1,0,35.79409202352202,42.355262715554886,0
TRIP_1041,75.20713229749443,80.80840290501655,1,5,0,0,54.956775073434756,22.624089534448125,0
TRIP_1042,49.49338884557272,69.82990178649331,3,3,0,0,32.76675805968676,21.51775595255407,0
TRIP_1043,67.94417000117555,90.65965899151259,4,5,0,0,33.67767696694414,28.813257553669462,0
TRIP_1044,54.537898365991516,88.83034423088361,0,5,0,0,61.66467228229144,23.073409829085247,0
TRIP_1045,52.92847240071016,143.53432972691044,2,2,0,0,48.14308987507491,35.89651771709121,0
TRIP_1046,65.60391924984006,103.65919650721392,1,2,0,0,43.61121923159803,25.70204366826976,0
TRIP_1047,62.827874540961034,67.44764998491526,3,2,0,0,64.37197422952664,20.321699996647837,0
TRIP_1048,36.08329411618901,83.70451991658115,5,1,0,0,42.347168821910195,25.934337759240258,0
TRIP_1049,72.71848419671075,115.42766590858797,4,4,0,1,5.2020928703371645,48.65059242413066,0
TRIP_1050,71.56109624976942,136.7688554573985,2,1,0,0,47.48998636820541,33.72641232386634,0
TRIP_1051,47.49324758188565,63.28033375524083,3,4,0,0,11.119873143220246,20.728963056720186,0
TRIP_1052,59.749642401248906,57.4015122972191,3,8,0,0,41.78008052873672,22.08922495493758,0
TRIP_1053,60.92836223539287,132.41930350743564,5,3,1,0,9.2938463880614,53.09317855720792,1
TRIP_1054,58.12808518988689,102.79228354741808,1,3,1,0,27.99716884400121,41.176063010537355,0
TRIP_1055,48.396338153854956,77.63414536247268,4,3,0,0,29.54323205585193,24.585365636105045,0
TRIP_1056,46.940519584743384,105.69258172244871,0,5,0,0,23.4482133915237,26.820573716099716,0
TRIP_1057,54.69335114810266,42.28504521966244,2,3,0,0,29.767220042132,14.063343382147211,0
TRIP_1058,69.07274823111237,95.06751013194322,2,4,1,0,50.48842580540828,41.45944669598739,0
TRIP_1059,61.52320185513319,101.55642345686171,1,8,1,0,24.2907063176067,44.23476076819149,0
TRIP_1060,50.55262801496673,113.4854027907566,4,5,0,0,43.17711319265811,33.885645064612575,0
TRIP_1061,64.26038452778013,74.72208095414925,5,5,0,0,20.515255405890496,26.60490687869983,0
TRIP_1062,20.817488552439094,96.71374322806719,2,1,0,0,32.15750635411806,24.825276272903817,0
TRIP_1063,68.78518840446525,76.49150747880824,4,5,0,0,39.85758899491175,25.66477943973517,0
TRIP_1064,34.1234346546628,100.10767511348634,4,7,0,0,20.052073750721604,32.24615002521919,0
TRIP_1065,50.650708703162415,77.09307355273953,2,7,0,0,15.32419350633965,24.46512745616434,0
TRIP_1066,41.563961264486274,86.83798321679559,2,2,0,0,42.37817225868332,23.297329603732354,0
TRIP_1067,39.46382229134913,75.08369210419542,3,3,0,0,51.84620599010958,22.68526491204343,0
TRIP_1068,68.92992144854223,108.02272483647315,3,2,0,0,33.81402470768942,29.33838329699403,0
TRIP_1069,49.3875855842573,112.16902233313331,3,3,0,0,28.140306401649436,30.926449407362966,0
TRIP_1070,59.15804658076859,90.30758860085173,4,7,0,0,37.335130815325805,30.068353022411497,0
TRIP_1071,54.43695305344979,95.76475989920057,5,3,0,0,35.832198781480706,29.947724422044576,0
TRIP_1072,60.72448992667746,66.02817170732912,4,4,0,0,38.64353811066877,22.67292704607314,0
TRIP_1073,55.92186269272307,89.00646703986426,4,4,0,0,5.0,27.779214897747618,0
TRIP_1074,39.604093309737166,93.9959076591651,2,7,0,0,18.963435632510553,28.221312813147804,0
TRIP_1075,66.95520183336568,147.4158618205995,2,1,0,0,22.321548418447193,36.092413737911,0
TRIP_1076,49.07492100206425,72.76065948451674,5,4,0,0,37.26301442767344,25.502368774337054,0
TRIP_1077,36.321017216082986,124.28354477504875,2,4,0,0,37.788168254333996,32.95189883889972,0
TRIP_1078,49.86261806840905,114.93717546931616,1,5,0,0,44.54270733026054,30.20826121540359,0
TRIP_1079,73.00911748761173,100.61272808980273,2,1,0,1,38.86372623815655,40.69171735328949,0
TRIP_1080,65.20266090536191,130.17240968390269,4,1,0,0,15.488973944189965,34.92720215197838,0
TRIP_1081,50.81617438710569,102.44210945213726,2,2,0,1,56.705069263775904,41.764913211586055,0
TRIP_1082,50.80890754817885,102.78318391335857,4,1,0,0,54.07877455133549,28.840707536301906,0
TRIP_1083,51.14037938539141,93.9375869396491,1,4,0,0,16.12704064959611,24.875019319922025,0
TRIP_1084,79.92097580273008,119.47137764837255,3,2,0,0,39.99057941561274,31.882528366305007,0
TRIP_1085,59.58322542677864,116.92938467621767,5,1,1,1,26.068634221354763,63.317641039159476,1
TRIP_1086,60.16049976629284,82.48645425007575,4,3,0,0,37.08295983800822,25.663656500016835,0
TRIP_1087,67.3634014483821,68.61505610802465,1,2,0,0,50.79965419462806,17.914456912894366,0
TRIP_1088,57.86546990831816,90.94038725208686,2,2,0,0,66.95156399481438,24.208974944908192,0
TRIP_1089,51.89149425015156,78.99922871204707,2,4,1,0,46.26916557713915,37.88871749156601,0
TRIP_1090,52.643801810980264,93.7295085076929,7,5,0,0,39.42402102665204,33.495446335042864,0
TRIP_1091,54.14078488703123,119.74876269368278,2,1,0,0,29.902682475375542,29.944169487485063,0
TRIP_1092,54.5533331618819,85.8539668982642,3,1,0,1,37.732023065167645,38.74532597739204,0
TRIP_1093,63.73155452364376,94.14353237376851,3,4,0,0,55.39657839992471,27.587451638615224,0
TRIP_1094,55.62335062968759,96.1604546961679,6,5,1,0,34.32936864860622,47.702323265815096,0
TRIP_1095,63.79168092658695,111.96861764410569,2,4,0,0,21.708310229785248,30.21524836535682,0
TRIP_1096,54.03140103869701,50.0622133203079,2,2,1,0,10.704652017250602,30.124936293401756,0
TRIP_1097,55.94362228379309,82.86599410469407,2,3,0,0,42.69571801115376,23.08133202326535,0
TRIP_1098,31.02159178561471,99.22567384558945,1,7,0,0,38.70932188441609,28.050149743464324,0
TRIP_1099,65.99593209642978,119.00157912853723,3,2,0,0,25.31137740106555,31.77812869523049,0
TRIP_1100,59.15786171077591,85.1619510498759,5,6,0,0,50.39021188560947,29.591544677750203,0
TRIP_1101,66.97612131831582,57.46894587916252,4,9,0,0,28.673347034185543,24.10421019536945,0
TRIP_1102,20.24493546167573,107.39422891932273,4,4,0,1,32.980338622628075,46.86538420429394,0
TRIP_1103,80.06049645736873,82.29275222348741,3,4,0,0,34.75003800053085,24.95394493855276,0
TRIP_1104,53.324924462137915,71.20666681819277,2,2,1,1,29.73570886792868,49.82370373737617,0
TRIP_1105,68.2981938008502,82.51309220573552,4,3,0,0,38.537975986243566,25.669576045719005,0
TRIP_1106,42.52112887449363,91.309492846883,3,4,0,0,52.27272718899502,26.957665077085114,0
TRIP_1107,62.353286860750835,82.90510670923575,3,3,0,0,17.862771528223657,24.423357046496836,0
TRIP_1108,42.35901324191613,50.888678858018615,1,2,0,0,42.327802077110135,13.975261968448581,0
TRIP_1109,47.51477247165034,112.94132393774265,4,1,0,0,37.58238004409662,31.09807198616504,0
TRIP_1110,77.96837624640143,120.49750082557445,3,4,0,0,37.30645744317059,33.44388907234988,0
TRIP_1111,52.71181119083984,108.03043982679011,1,3,1,0,48.07766854811136,42.3400977392867,0
TRIP_1112,57.609194478156674,72.24628659150366,1,4,0,0,35.73946137825738,20.054730353667484,0
TRIP_1113,65.44081276826505,90.97016932104964,1,4,0,0,42.20343892858554,24.21559318245548,0
TRIP_1114,60.94818265567125,94.86957369541084,2,4,0,0,45.73796944356721,26.41546082120241,0
TRIP_1115,56.805026861722915,106.97588779123821,3,4,1,0,27.4345219942909,45.43908617583071,0
TRIP_1116,59.379532029594706,108.36680977436161,3,4,0,0,39.487751912206974,30.74817994985814,0
TRIP_1117,83.84098702285931,80.31652402443008,3,5,0,0,31.238185891840523,25.181449783206688,0
TRIP_1118,54.308574435596974,96.63991112827121,1,1,1,0,33.009773304201566,38.475535806282494,0
TRIP_1119,57.41318856057961,104.14560809230483,3,6,1,0,30.16907905282502,46.14346846495664,0
TRIP_1120,67.60785275209135,124.11644644293533,2,2,0,0,42.06620606145329,31.581432542874516,0
TRIP_1121,68.2663111954958,109.09013079649446,1,2,1,0,36.2246706352738,41.90891795477655,0
TRIP_1122,69.24436366672457,110.78113374751038,1,5,0,0,40.91816051475011,29.28469638833564,0
TRIP_1123,62.664762664350214,96.67653255858721,1,4,0,0,34.73723955656377,25.483673901908272,0
TRIP_1124,41.283941047234194,123.20918290407008,4,6,0,0,10.938184812945128,36.713151756460014,0
TRIP_1125,74.60117838761315,103.19525591918995,3,7,1,0,35.47052624149563,46.59894575981999,0
TRIP_1126,41.243855283775744,77.77824179652859,2,3,0,0,35.95306932735225,21.95072039922858,0
TRIP_1127,58.631625582868395,123.06739940250381,2,0,0,0,38.638939057301904,30.01497764500085,0
TRIP_1128,45.948689799767706,108.95806545078055,3,5,1,0,26.09406209471387,46.546236766840124,0
TRIP_1129,54.23033984088409,86.13911957743035,2,10,0,0,17.067954250017323,28.475359906095637,0
TRIP_1130,58.94514892364177,85.41014065201513,4,9,0,0,44.36909967341417,30.3133645893367,0
TRIP_1131,58.856286585403275,100.93151090281523,2,5,0,1,30.895901651987465,43.42922464507005,0
TRIP_1132,60.063049050823416,104.2636959053517,3,5,0,0,37.56866071527494,30.5030435345226,0
TRIP_1133,74.36453522870377,98.94584531262413,5,3,0,0,30.778098801675565,30.65463229169425,0
TRIP_1134,60.44241161816776,101.2261734688577,5,2,1,0,34.90907261339608,45.494705215301714,0
TRIP_1135,52.070120376512214,128.9991474915276,2,5,0,0,28.260719780962877,34.666477220339466,0
TRIP_1136,66.56904601946029,116.43086304469772,1,4,0,0,20.47874616269258,29.873525121043937,0
